user_id,amount,transaction_type,is_international,new_payee,hour,day_of_week,location,merchant_category,failed_login_attempts,account_age_days,transactions_last_24h,amount_ratio,time_risk,velocity_score,account_risk,is_fraud
user_8909,51.04,debit_card,True,False,14,0,AU,restaurant,0,381,3,1.28,1,3,1,0
user_3519,81.95,ach,False,False,17,2,UK,groceries,0,185,1,0.82,1,1,1,0
user_3611,42.06,debit_card,False,False,14,3,AU,restaurant,0,3316,1,1.05,1,1,1,0
user_9698,200.72,credit_card,False,False,16,0,UK,utilities,0,1471,1,2.51,1,1,1,0
user_2218,144.79,credit_card,True,False,21,4,US,restaurant,0,764,2,3.62,2,2,1,0
user_9827,179.54,credit_card,False,False,14,1,UK,utilities,0,1215,2,2.24,1,2,1,0
user_7557,915.54,credit_card,False,False,16,4,AU,utilities,0,2855,1,11.44,1,1,1,0
user_3390,94.89,debit_card,False,False,7,4,AU,utilities,0,1160,1,1.19,3,1,1,0
user_3539,798.08,debit_card,False,False,15,1,UK,restaurant,0,2248,3,19.95,1,3,1,0
user_5240,25.92,ach,False,False,10,4,US,restaurant,0,839,3,0.65,1,3,1,0
user_7230,65.33,debit_card,False,True,19,5,UK,groceries,0,1973,1,0.65,2,1,1,0
user_1781,354.06,debit_card,False,False,8,5,CA,utilities,0,275,2,4.43,3,2,1,0
user_8490,28.53,debit_card,False,False,21,1,AU,gas,0,1322,1,0.57,2,1,1,0
user_1108,1674.43,credit_card,False,False,11,5,AU,restaurant,0,1550,2,41.86,1,2,1,0
user_4943,845.68,ach,True,True,22,0,CA,restaurant,0,1566,3,21.14,2,3,1,0
user_7367,1563.05,ach,True,False,14,2,US,groceries,0,1455,2,15.63,1,2,1,0
user_8149,1468.21,ach,False,False,20,4,US,groceries,0,1607,1,14.68,2,1,1,0
user_2809,90.05,credit_card,False,False,18,1,US,restaurant,0,209,2,2.25,2,2,1,0
user_1505,515.57,wire_transfer,True,True,2,2,PH,cash_withdrawal,6,1155,16,2.58,10,16,1,1
user_5327,9959.28,cryptocurrency,True,True,8,3,AU,wire_transfer,2,2373,12,19.92,3,12,1,1
user_2752,324.0,debit_card,False,False,21,5,CA,utilities,0,798,3,4.05,2,3,1,0
user_2654,173.77,debit_card,False,False,19,3,UK,groceries,0,3625,2,1.74,2,2,1,0
user_1305,290.48,ach,False,False,9,1,CA,restaurant,0,1869,3,7.26,3,3,1,0
user_8673,98.0,debit_card,False,False,6,1,CA,groceries,0,3553,2,0.98,3,2,1,0
user_3584,597.54,ach,False,False,21,1,UK,retail,0,2535,3,3.98,2,3,1,0
user_7936,71.88,credit_card,False,False,22,4,AU,utilities,0,857,1,0.9,2,1,1,0
user_9464,80.87,debit_card,False,False,10,2,CA,groceries,0,2979,1,0.81,1,1,1,0
user_3506,851.34,debit_card,False,False,6,1,UK,gas,0,2552,3,17.03,3,3,1,0
user_8752,815.06,debit_card,False,False,6,4,US,utilities,0,3187,1,10.19,3,1,1,0
user_5315,1883.87,credit_card,False,False,10,5,US,utilities,0,3595,1,23.55,1,1,1,0
user_6985,1347.64,credit_card,False,False,22,3,US,retail,0,2146,2,8.98,2,2,1,0
user_2108,1261.4,ach,False,False,20,0,US,restaurant,0,1629,3,31.54,2,3,1,0
user_5114,99.66,debit_card,False,False,8,6,AU,restaurant,0,3427,2,2.49,3,2,1,0
user_2293,601.62,credit_card,False,False,18,5,CA,groceries,0,2264,2,6.02,2,2,1,0
user_1133,47.52,debit_card,False,False,13,3,CA,groceries,0,3644,1,0.48,1,1,1,0
user_5670,89.47,debit_card,False,False,17,1,US,groceries,0,697,3,0.89,1,3,1,0
user_6421,238.31,ach,False,False,9,1,CA,retail,0,2284,1,1.59,3,1,1,0
user_6488,473.05,ach,False,False,13,1,US,gas,0,1107,2,9.46,1,2,1,0
user_7510,741.55,debit_card,False,False,17,0,UK,groceries,0,2158,2,7.42,1,2,1,0
user_4302,26.35,ach,False,False,9,3,US,restaurant,0,1322,1,0.66,3,1,1,0
user_4705,875.88,ach,False,False,21,0,US,groceries,0,2524,2,8.76,2,2,1,0
user_6442,784.76,credit_card,False,False,19,1,CA,retail,0,1122,2,5.23,2,2,1,0
user_6822,317.6,credit_card,False,True,7,5,UK,groceries,0,3355,1,3.18,3,1,1,0
user_2387,559.09,debit_card,False,False,6,3,CA,groceries,0,2837,1,5.59,3,1,1,0
user_9571,1141.27,wire_transfer,True,True,5,3,CN,wire_transfer,2,1239,7,2.28,10,7,1,1
user_8895,185.5,ach,False,False,22,1,AU,gas,0,638,1,3.71,2,1,1,0
user_1590,279.03,ach,False,True,6,5,US,gas,0,674,2,5.58,3,2,1,0
user_3262,553.82,debit_card,False,False,10,2,UK,groceries,0,2742,1,5.54,1,1,1,0
user_1082,1999.48,debit_card,False,False,19,0,AU,utilities,0,2230,1,24.99,2,1,1,0
user_4817,1223.33,debit_card,False,False,14,1,US,gas,0,1402,1,24.47,1,1,1,0
user_2753,39.51,ach,False,False,18,3,CA,retail,0,1017,2,0.26,2,2,1,0
user_7550,32110.41,wire_transfer,True,True,1,4,RU,wire_transfer,4,2993,11,64.22,10,11,1,1
user_5500,1884.28,credit_card,False,True,6,0,UK,retail,0,2108,3,12.56,3,3,1,0
user_3693,952.1,debit_card,True,True,13,5,UK,restaurant,0,1695,3,23.8,1,3,1,0
user_5341,50.89,ach,False,False,9,0,CA,retail,0,3337,2,0.34,3,2,1,0
user_9031,37.31,debit_card,False,True,12,2,UK,retail,0,2633,1,0.25,1,1,1,0
user_6488,696.43,debit_card,False,False,17,2,US,restaurant,0,1107,2,17.41,1,2,1,0
user_8301,103.01,credit_card,False,False,18,0,CA,gas,0,193,2,2.06,2,2,1,0
user_7814,3930.97,debit_card,True,True,2,4,BR,cash_withdrawal,7,3403,20,19.65,10,20,1,1
user_7429,60.76,credit_card,False,True,18,6,AU,retail,0,773,1,0.41,2,1,1,0
user_7824,1677.19,debit_card,False,False,22,5,CA,gas,0,1620,3,33.54,2,3,1,0
user_6759,291.79,debit_card,False,False,13,1,CA,groceries,0,1044,3,2.92,1,3,1,0
user_5670,27.36,debit_card,False,False,17,1,US,utilities,0,697,1,0.34,1,1,1,0
user_6363,72.44,debit_card,False,False,13,5,UK,retail,0,1412,3,0.48,1,3,1,0
user_1639,1066.08,debit_card,False,False,21,5,US,restaurant,0,411,1,26.65,2,1,1,0
user_2752,271.33,debit_card,False,True,21,3,CA,retail,0,798,2,1.81,2,2,1,0
user_7371,184.97,ach,False,False,21,5,UK,restaurant,0,2868,3,4.62,2,3,1,0
user_6363,52.91,debit_card,False,False,12,5,UK,groceries,0,1412,2,0.53,1,2,1,0
user_3430,26.6,ach,True,False,11,0,UK,utilities,0,2587,3,0.33,1,3,1,0
user_5786,59.55,debit_card,False,False,19,6,AU,retail,0,450,3,0.4,2,3,1,0
user_7251,757.4,ach,False,False,15,4,UK,utilities,0,2291,2,9.47,1,2,1,0
user_1352,91.86,ach,False,False,6,1,UK,retail,0,1396,2,0.61,3,2,1,0
user_8646,155.5,debit_card,False,False,20,1,AU,retail,0,2424,3,1.04,2,3,1,0
user_7824,1800.4,ach,False,False,20,3,CA,retail,0,1620,1,12.0,2,1,1,0
user_4729,349.16,debit_card,False,False,13,4,AU,groceries,0,1877,1,3.49,1,1,1,0
user_7179,683.05,credit_card,False,False,22,3,US,gas,0,3608,3,13.66,2,3,1,0
user_4232,850.85,credit_card,False,False,20,4,AU,utilities,0,1622,3,10.64,2,3,1,0
user_5720,182.64,credit_card,False,False,22,6,AU,gas,0,321,1,3.65,2,1,1,0
user_8157,596.43,debit_card,False,False,18,2,UK,retail,0,743,3,3.98,2,3,1,0
user_4387,1719.58,debit_card,False,False,16,4,AU,groceries,0,1953,1,17.2,1,1,1,0
user_6447,111.93,debit_card,False,False,9,3,UK,retail,0,2266,3,0.75,3,3,1,0
user_6568,1262.17,debit_card,False,False,12,0,US,utilities,0,1188,3,15.78,1,3,1,0
user_4705,780.61,debit_card,False,True,21,3,AU,restaurant,0,68,1,19.52,2,1,5,0
user_3815,941.66,debit_card,True,True,17,3,UK,retail,0,390,3,6.28,1,3,1,0
user_8569,664.97,ach,False,False,10,0,CA,groceries,0,2153,3,6.65,1,3,1,0
user_4648,32.14,ach,False,True,10,1,UK,restaurant,0,1926,3,0.8,1,3,1,0
user_2838,25.07,credit_card,False,False,18,2,CA,groceries,0,2375,1,0.25,2,1,1,0
user_7510,888.74,debit_card,False,False,15,0,UK,utilities,0,2158,2,11.11,1,2,1,0
user_7223,1504.04,debit_card,False,False,6,6,AU,utilities,0,2285,3,18.8,3,3,1,0
user_5689,174.84,debit_card,False,False,21,4,UK,restaurant,0,927,2,4.37,2,2,1,0
user_4796,50.93,debit_card,False,False,12,5,UK,utilities,0,988,2,0.64,1,2,1,0
user_3525,1852.39,debit_card,True,False,13,3,UK,gas,0,1708,3,37.05,1,3,1,0
user_3519,71.75,credit_card,False,False,13,1,UK,utilities,0,185,2,0.9,1,2,1,0
user_7022,233.63,debit_card,False,False,8,3,AU,gas,0,3198,1,4.67,3,1,1,0
user_3110,45.09,debit_card,False,False,13,6,US,restaurant,0,204,3,1.13,1,3,1,0
user_4580,1984.83,debit_card,False,False,16,3,CA,retail,0,3086,2,13.23,1,2,1,0
user_7843,136.65,credit_card,False,False,10,0,AU,utilities,0,115,2,1.71,1,2,5,0
user_6167,980.3,debit_card,False,False,21,4,UK,utilities,0,2040,3,12.25,2,3,1,0
user_7371,89.41,debit_card,False,False,19,2,UK,retail,0,2868,2,0.6,2,2,1,0
user_7581,46.51,ach,False,False,17,6,UK,utilities,0,2858,1,0.58,1,1,1,0
user_9303,407.23,debit_card,False,False,8,4,US,utilities,0,741,1,5.09,3,1,1,0
user_8925,243.25,debit_card,False,False,12,4,UK,utilities,0,3201,3,3.04,1,3,1,0
user_8225,225.57,credit_card,False,False,17,6,CA,restaurant,0,1721,1,5.64,1,1,1,0
user_7154,82.99,ach,False,False,20,2,CA,gas,0,2706,3,1.66,2,3,1,0
user_5500,581.76,credit_card,False,False,6,5,UK,utilities,0,2108,3,7.27,3,3,1,0
user_5609,400.85,ach,False,False,18,6,AU,groceries,0,1200,3,4.01,2,3,1,0
user_4697,1662.71,credit_card,False,False,17,6,AU,groceries,0,1843,1,16.63,1,1,1,0
user_5222,1351.25,debit_card,False,False,20,4,UK,restaurant,0,2873,3,33.78,2,3,1,0
user_3139,1593.68,ach,False,False,13,4,UK,retail,0,2825,1,10.62,1,1,1,0
user_3254,31.99,debit_card,False,False,16,4,AU,groceries,0,2881,2,0.32,1,2,1,0
user_2290,94.45,ach,False,False,18,4,AU,retail,0,3372,1,0.63,2,1,1,0
user_7563,386.99,credit_card,True,False,18,4,US,gas,0,2415,3,7.74,2,3,1,0
user_8429,86.49,credit_card,False,False,20,5,AU,gas,0,1901,3,1.73,2,3,1,0
user_8972,1708.08,debit_card,False,False,22,6,UK,utilities,0,216,3,21.35,2,3,1,0
user_6846,134.54,ach,False,True,19,4,CA,utilities,0,1579,1,1.68,2,1,1,0
user_7936,73.91,debit_card,False,False,18,2,AU,restaurant,0,857,3,1.85,2,3,1,0
user_3677,974.66,debit_card,False,False,17,0,UK,gas,0,2651,3,19.49,1,3,1,0
user_4839,1682.8,credit_card,False,True,6,4,US,gas,0,603,2,33.66,3,2,1,0
user_5658,824.04,credit_card,False,False,15,1,AU,groceries,0,1425,2,8.24,1,2,1,0
user_5951,646.65,ach,False,False,7,4,CA,restaurant,0,215,1,16.17,3,1,1,0
user_3981,197.23,credit_card,True,False,12,5,US,retail,0,3435,2,1.31,1,2,1,0
user_4012,1545.05,ach,False,False,11,4,CA,groceries,0,1733,1,15.45,1,1,1,0
user_8066,63.9,debit_card,True,True,20,6,AU,gas,0,673,2,1.28,2,2,1,0
user_4150,113.2,debit_card,False,False,17,2,UK,restaurant,0,951,2,2.83,1,2,1,0
user_8976,293.54,credit_card,False,False,19,3,US,gas,0,2085,2,5.87,2,2,1,0
user_6608,1967.1,credit_card,False,False,14,1,UK,utilities,0,2528,2,24.59,1,2,1,0
user_5803,1872.41,debit_card,False,False,13,5,CA,groceries,0,2915,3,18.72,1,3,1,0
user_2867,282.05,debit_card,False,False,21,2,AU,groceries,0,2191,1,2.82,2,1,1,0
user_6172,531.4,debit_card,False,False,14,3,US,groceries,0,2900,1,5.31,1,1,1,0
user_6629,44.33,debit_card,False,True,12,0,CA,utilities,0,1986,1,0.55,1,1,1,0
user_4617,144.52,debit_card,True,True,6,1,AU,retail,0,1855,2,0.96,3,2,1,0
user_8895,326.05,debit_card,False,False,22,3,AU,gas,0,638,3,6.52,2,3,1,0
user_4694,191.97,debit_card,False,False,22,4,UK,gas,0,3494,3,3.84,2,3,1,0
user_1854,378.19,credit_card,False,True,15,1,US,gas,0,2943,2,7.56,1,2,1,0
user_9327,182.79,debit_card,True,True,9,1,UK,retail,0,3194,3,1.22,3,3,1,0
user_9827,84.99,debit_card,True,False,14,1,UK,groceries,0,1215,1,0.85,1,1,1,0
user_5558,652.91,debit_card,False,False,13,0,US,retail,0,1956,3,4.35,1,3,1,0
user_7607,140.78,debit_card,True,False,9,1,AU,groceries,0,1849,1,1.41,3,1,1,0
user_9051,71.12,debit_card,False,False,15,6,US,restaurant,0,1508,2,1.78,1,2,1,0
user_8210,1613.34,wire_transfer,True,True,5,3,BR,electronics,4,2602,13,3.23,10,13,1,1
user_8501,9885.63,cryptocurrency,True,True,7,4,UK,wire_transfer,2,2546,19,19.77,3,19,1,1
user_9591,85.86,debit_card,False,False,16,4,CA,utilities,0,1368,2,1.07,1,2,1,0
user_8429,51.15,debit_card,False,False,20,6,AU,retail,0,1901,2,0.34,2,2,1,0
user_9837,64.7,debit_card,False,False,15,4,CA,restaurant,0,2692,2,1.62,1,2,1,0
user_9814,1796.41,debit_card,False,True,9,1,US,retail,0,893,3,11.98,3,3,1,0
user_2679,775.68,credit_card,False,False,20,6,CA,restaurant,0,3070,3,19.39,2,3,1,0
user_3399,396.86,debit_card,False,False,7,2,CA,restaurant,0,2497,1,9.92,3,1,1,0
user_2417,198.73,debit_card,False,False,15,4,AU,retail,0,1648,2,1.32,1,2,1,0
user_2654,9830.61,wire_transfer,True,True,1,4,UK,cryptocurrency,3,3625,14,9.83,10,14,1,1
user_8925,126.84,debit_card,False,False,15,1,UK,gas,0,3201,1,2.54,1,1,1,0
user_7244,1867.27,ach,False,False,15,0,AU,restaurant,0,1702,2,46.68,1,2,1,0
user_8834,162.44,credit_card,False,False,16,0,UK,groceries,0,1733,1,1.62,1,1,1,0
user_4387,542.42,credit_card,False,False,17,2,AU,gas,0,1953,3,10.85,1,3,1,0
user_6374,529.72,ach,False,False,7,2,US,utilities,0,2632,2,6.62,3,2,1,0
user_5463,1667.11,debit_card,False,False,16,6,CA,restaurant,0,2887,1,41.68,1,1,1,0
user_2867,186.48,debit_card,False,False,21,0,AU,groceries,0,2191,2,1.86,2,2,1,0
user_1136,63.12,debit_card,False,False,16,3,UK,utilities,0,2745,1,0.79,1,1,1,0
user_5781,68.76,ach,False,False,12,0,US,restaurant,0,1293,2,1.72,1,2,1,0
user_8430,992.29,debit_card,False,False,14,2,US,gas,0,1310,2,19.85,1,2,1,0
user_9269,97.69,debit_card,False,True,11,6,AU,utilities,0,1216,2,1.22,1,2,1,0
user_8611,30.7,debit_card,False,True,19,0,CA,groceries,0,3504,3,0.31,2,3,1,0
user_5442,575.11,credit_card,False,False,20,6,UK,groceries,0,592,3,5.75,2,3,1,0
user_2312,81.02,ach,False,False,6,3,US,retail,0,2795,1,0.54,3,1,1,0
user_7126,53.51,debit_card,False,True,18,2,CA,restaurant,0,298,1,1.34,2,1,1,0
user_8869,57.44,ach,False,False,8,5,US,retail,0,877,3,0.38,3,3,1,0
user_3526,102.98,debit_card,False,False,22,5,UK,gas,0,3481,1,2.06,2,1,1,0
user_4882,179.2,credit_card,False,False,21,0,UK,gas,0,3556,3,3.58,2,3,1,0
user_7739,93.17,debit_card,False,False,11,4,UK,groceries,0,2224,3,0.93,1,3,1,0
user_3595,679.52,ach,False,False,11,3,CA,retail,0,2546,1,4.53,1,1,1,0
user_9849,175.29,debit_card,False,False,18,4,UK,utilities,0,1248,1,2.19,2,1,1,0
user_6990,177.21,debit_card,False,False,6,3,AU,gas,0,2078,2,3.54,3,2,1,0
user_6478,180.23,credit_card,False,False,15,3,AU,groceries,0,3584,2,1.8,1,2,1,0
user_3647,844.98,ach,False,False,22,5,AU,gas,0,2327,3,16.9,2,3,1,0
user_8381,746.53,debit_card,False,False,16,4,UK,utilities,0,163,1,9.33,1,1,5,0
user_4648,48.14,debit_card,True,False,9,6,UK,gas,0,1926,3,0.96,3,3,1,0
user_6727,53.48,debit_card,False,False,14,5,US,utilities,0,1653,1,0.67,1,1,1,0
user_1984,9564.77,cryptocurrency,True,True,17,1,UK,cryptocurrency,1,247,12,9.56,1,12,1,1
user_3340,41.66,debit_card,False,False,18,5,US,groceries,0,2529,3,0.42,2,3,1,0
user_2420,46.14,debit_card,False,False,10,3,US,groceries,0,2444,2,0.46,1,2,1,0
user_5225,389.15,ach,False,False,18,3,US,retail,0,386,1,2.59,2,1,1,0
user_2245,1990.24,debit_card,True,False,7,2,AU,retail,0,1315,1,13.27,3,1,1,0
user_4510,1641.98,debit_card,False,False,7,2,AU,restaurant,0,1025,2,41.05,3,2,1,0
user_6403,899.0,debit_card,True,True,19,5,AU,utilities,0,1210,1,11.24,2,1,1,0
user_8225,151.34,ach,False,True,17,0,CA,gas,0,1721,3,3.03,1,3,1,0
user_3101,73.19,debit_card,False,False,21,1,AU,gas,0,1989,1,1.46,2,1,1,0
user_7581,26.06,debit_card,False,True,14,0,UK,gas,0,2858,1,0.52,1,1,1,0
user_5856,134.33,credit_card,False,True,16,4,US,utilities,0,423,1,1.68,1,1,1,0
user_9748,326.68,credit_card,False,False,12,5,UK,gas,0,1057,3,6.53,1,3,1,0
user_7917,173.3,credit_card,False,True,21,4,UK,retail,0,1196,1,1.16,2,1,1,0
user_5476,52.79,ach,False,False,12,5,AU,restaurant,0,1668,1,1.32,1,1,1,0
user_7325,184.46,debit_card,False,True,15,5,US,groceries,0,547,1,1.84,1,1,1,0
user_4006,156.96,credit_card,False,False,13,4,CA,utilities,0,3611,1,1.96,1,1,1,0
user_2679,1269.47,debit_card,False,False,20,2,CA,restaurant,0,3070,3,31.74,2,3,1,0
user_2617,80.71,debit_card,False,False,22,6,AU,restaurant,0,2724,1,2.02,2,1,1,0
user_5380,1224.52,debit_card,False,False,22,1,US,gas,0,585,2,24.49,2,2,1,0
user_8429,158.04,credit_card,False,False,20,4,AU,gas,0,1901,2,3.16,2,2,1,0
user_8851,1792.7,ach,False,True,13,3,AU,restaurant,0,2256,1,44.82,1,1,1,0
user_2391,87.28,credit_card,False,True,8,5,CA,retail,0,3120,1,0.58,3,1,1,0
user_7858,1883.74,ach,False,False,22,5,AU,gas,0,2375,1,37.67,2,1,1,0
user_2260,199.1,ach,False,False,9,1,CA,gas,0,2351,3,3.98,3,3,1,0
user_4571,350.18,ach,False,False,19,6,UK,groceries,0,3171,2,3.5,2,2,1,0
user_1258,104.41,ach,False,False,14,3,US,restaurant,0,549,2,2.61,1,2,1,0
user_5999,782.76,credit_card,False,False,12,6,US,utilities,0,1389,3,9.78,1,3,1,0
user_5658,11988.74,wire_transfer,True,True,2,6,RU,wire_transfer,3,1425,10,23.98,10,10,1,1
user_8429,1215.59,debit_card,False,False,18,0,US,gas,0,971,2,24.31,2,2,1,0
user_2468,377.1,credit_card,False,False,20,5,US,retail,0,2475,2,2.51,2,2,1,0
user_7843,123.9,debit_card,False,False,9,0,AU,utilities,0,115,1,1.55,3,1,5,0
user_2562,91.19,debit_card,False,False,11,1,AU,groceries,0,1355,1,0.91,1,1,1,0
user_4304,624.48,credit_card,False,False,14,1,CA,utilities,0,167,3,7.81,1,3,5,0
user_2465,1685.08,debit_card,True,False,10,1,US,gas,0,747,1,33.7,1,1,1,0
user_4912,1436.4,debit_card,False,False,15,5,CA,retail,0,3536,1,9.58,1,1,1,0
user_1089,99.72,ach,False,False,22,4,US,groceries,0,2158,2,1.0,2,2,1,0
user_9383,57.72,ach,False,False,19,1,US,utilities,0,1078,3,0.72,2,3,1,0
user_3591,1734.06,debit_card,False,False,19,6,AU,retail,0,1473,1,11.56,2,1,1,0
user_7251,678.42,debit_card,False,False,12,4,UK,gas,0,2291,2,13.57,1,2,1,0
user_3616,650.37,debit_card,False,False,19,6,UK,retail,0,2857,2,4.34,2,2,1,0
user_1815,36.36,ach,False,False,16,4,AU,restaurant,0,2741,1,0.91,1,1,1,0
user_5978,43.56,credit_card,True,False,8,1,US,retail,0,2315,2,0.29,3,2,1,0
user_5458,1415.38,ach,False,False,17,1,CA,groceries,0,1343,3,14.15,1,3,1,0
user_5011,385.21,debit_card,False,True,21,2,US,utilities,0,1895,2,4.82,2,2,1,0
user_5744,63.94,ach,False,False,18,1,AU,restaurant,0,2560,3,1.6,2,3,1,0
user_1852,106.37,ach,False,False,12,0,US,restaurant,0,3324,1,2.66,1,1,1,0
user_5703,28.06,ach,False,False,20,4,US,groceries,0,2549,3,0.28,2,3,1,0
user_6509,308.67,credit_card,False,True,18,0,UK,utilities,0,3558,1,3.86,2,1,1,0
user_9849,181.13,debit_card,False,False,21,3,UK,retail,0,1248,1,1.21,2,1,1,0
user_1396,133.15,credit_card,False,True,9,0,UK,utilities,0,2554,2,1.66,3,2,1,0
user_2527,134.48,debit_card,False,False,9,0,AU,retail,0,511,2,0.9,3,2,1,0
user_7669,118.18,credit_card,False,False,8,1,US,utilities,0,2729,3,1.48,3,3,1,0
user_6120,332.97,debit_card,False,False,16,3,CA,gas,0,2843,2,6.66,1,2,1,0
user_9796,136.36,credit_card,False,False,16,4,UK,retail,0,837,3,0.91,1,3,1,0
user_1089,97.32,debit_card,False,False,18,6,US,gas,0,2158,1,1.95,2,1,1,0
user_3340,28.49,credit_card,False,False,19,6,US,retail,0,2529,2,0.19,2,2,1,0
user_7732,56.59,credit_card,False,False,7,6,US,retail,0,553,3,0.38,3,3,1,0
user_3147,1249.07,credit_card,False,False,15,5,CA,restaurant,0,694,1,31.23,1,1,1,0
user_5942,83.76,debit_card,False,False,18,0,CA,utilities,0,3093,2,1.05,2,2,1,0
user_7296,288.1,credit_card,False,False,20,2,UK,gas,0,2944,2,5.76,2,2,1,0
user_8685,614.45,debit_card,False,True,22,2,US,groceries,0,354,2,6.14,2,2,1,0
user_9418,45.85,credit_card,False,False,12,6,US,restaurant,0,1785,2,1.15,1,2,1,0
user_7510,1770.31,debit_card,False,False,13,5,UK,retail,0,2158,2,11.8,1,2,1,0
user_6608,1249.58,debit_card,False,True,17,5,UK,restaurant,0,2528,1,31.24,1,1,1,0
user_8750,76.84,credit_card,True,False,9,3,UK,retail,0,1680,1,0.51,3,1,1,0
user_1781,455.48,ach,False,False,11,2,CA,retail,0,275,2,3.04,1,2,1,0
user_5825,156.88,debit_card,False,False,6,4,US,restaurant,0,2905,3,3.92,3,3,1,0
user_8851,590.19,debit_card,False,False,15,6,AU,retail,0,2256,1,3.93,1,1,1,0
user_7251,471.27,debit_card,False,False,17,3,UK,utilities,0,2291,1,5.89,1,1,1,0
user_9954,135.17,ach,False,False,7,4,US,restaurant,0,1709,1,3.38,3,1,1,0
user_8640,174.66,debit_card,False,False,10,1,CA,gas,0,1351,3,3.49,1,3,1,0
user_2531,424.48,debit_card,False,False,14,4,AU,groceries,0,2293,2,4.24,1,2,1,0
user_4817,1156.44,debit_card,True,False,15,5,US,restaurant,0,1402,3,28.91,1,3,1,0
user_8811,1469.92,credit_card,True,False,18,6,CA,groceries,0,262,3,14.7,2,3,1,0
user_3519,94.88,ach,False,False,13,2,UK,groceries,0,185,2,0.95,1,2,1,0
user_8859,9871.59,wire_transfer,True,True,3,5,UK,wire_transfer,1,2346,16,19.74,10,16,1,1
user_9698,142.8,debit_card,False,False,17,2,UK,gas,0,1471,3,2.86,1,3,1,0
user_6658,453.66,debit_card,False,False,6,2,UK,gas,0,2139,2,9.07,3,2,1,0
user_8909,35.14,ach,False,False,17,3,AU,groceries,0,381,3,0.35,1,3,1,0
user_8126,857.33,credit_card,False,False,21,0,UK,groceries,0,1452,2,8.57,2,2,1,0
user_3129,1951.88,debit_card,False,False,17,2,CA,utilities,0,480,2,24.4,1,2,1,0
user_1241,39.03,debit_card,False,False,10,4,CA,groceries,0,1694,1,0.39,1,1,1,0
user_4943,645.99,debit_card,False,False,21,4,CA,gas,0,1566,3,12.92,2,3,1,0
user_7290,1906.99,debit_card,False,False,22,4,AU,groceries,0,1705,3,19.07,2,3,1,0
user_5986,436.09,debit_card,True,False,10,2,US,restaurant,0,991,1,10.9,1,1,1,0
user_3611,89.34,ach,True,False,12,2,AU,retail,0,3316,2,0.6,1,2,1,0
user_8786,918.19,credit_card,False,False,9,0,UK,groceries,0,3187,1,9.18,3,1,1,0
user_9051,33.61,debit_card,False,False,13,4,US,utilities,0,1508,1,0.42,1,1,1,0
user_2746,83.44,debit_card,False,False,15,1,UK,utilities,0,1100,3,1.04,1,3,1,0
user_2260,318.4,debit_card,True,False,9,0,CA,retail,0,2351,3,2.12,3,3,1,0
user_4621,284.59,debit_card,True,False,17,3,UK,groceries,0,279,3,2.85,1,3,1,0
user_3222,707.42,debit_card,False,False,16,6,UK,retail,0,2776,2,4.72,1,2,1,0
user_5088,65.11,debit_card,True,True,15,2,AU,utilities,0,2572,3,0.81,1,3,1,0
user_9123,120.3,debit_card,False,False,6,5,AU,restaurant,0,1343,3,3.01,3,3,1,0
user_1829,98.44,ach,False,False,21,4,AU,utilities,0,3395,1,1.23,2,1,1,0
user_5090,105.6,debit_card,False,False,22,4,UK,utilities,0,3423,2,1.32,2,2,1,0
user_7939,898.09,ach,True,False,13,4,UK,restaurant,0,2817,1,22.45,1,1,1,0
user_4295,137.26,credit_card,False,False,16,3,UK,gas,0,1824,3,2.75,1,3,1,0
user_2040,961.08,debit_card,False,False,17,1,AU,restaurant,0,2197,3,24.03,1,3,1,0
user_9327,194.05,debit_card,False,False,9,5,UK,restaurant,0,3194,1,4.85,3,1,1,0
user_7753,334.08,debit_card,False,False,11,3,UK,utilities,0,73,1,4.18,1,1,5,0
user_1715,218.57,debit_card,False,False,21,1,AU,retail,0,2918,2,1.46,2,2,1,0
user_9381,1696.63,credit_card,False,False,11,5,UK,retail,0,496,1,11.31,1,1,1,0
user_5799,980.25,debit_card,False,False,11,4,US,retail,0,2275,2,6.54,1,2,1,0
user_7149,392.34,credit_card,False,False,22,3,CA,utilities,0,341,3,4.9,2,3,1,0
user_6599,272.26,debit_card,False,False,19,2,CA,utilities,0,389,1,3.4,2,1,1,0
user_5097,370.83,credit_card,False,True,6,0,US,gas,0,3176,2,7.42,3,2,1,0
user_2388,79.96,credit_card,False,False,12,3,US,retail,0,1007,2,0.53,1,2,1,0
user_6608,16280.1,wire_transfer,True,True,0,2,VN,cash_withdrawal,5,2528,17,81.4,10,17,1,1
user_4882,63.77,debit_card,False,False,20,5,UK,retail,0,3556,1,0.43,2,1,1,0
user_5689,197.94,credit_card,True,False,19,2,UK,utilities,0,927,1,2.47,2,1,1,0
user_4057,1428.52,debit_card,False,False,13,6,UK,gas,0,3029,1,28.57,1,1,1,0
user_1082,1095.57,debit_card,False,True,20,1,AU,gas,0,2230,2,21.91,2,2,1,0
user_8834,88.2,debit_card,False,False,15,6,UK,restaurant,0,1733,2,2.21,1,2,1,0
user_6416,158.82,debit_card,False,False,7,6,US,gas,0,2781,1,3.18,3,1,1,0
user_3473,753.33,debit_card,False,False,9,1,AU,gas,0,1841,3,15.07,3,3,1,0
user_3868,445.57,debit_card,False,False,19,2,AU,utilities,0,2617,3,5.57,2,3,1,0
